"DATE","VISITOR_TEAM_ID","HOME_TEAM_ID","SEASON","HOME_TEAM_WINS","FGM_H","FGA_H","FGP_H","FG3M_H","FG3A_H","FG3P_H","FTM_H","FTA_H","FTP_H","OREB_H","DREB_H","REB_H","AST_H","STL_H","BLK_H","TO_H","PF_H","PTS_H","FGM_A","FGA_A","FGP_A","FG3M_A","FG3A_A","FG3P_A","FTM_A","FTA_A","FTP_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TO_A","PF_A","PTS_A","WIN_H","LOSE_H","RANKING_H","HOME_RECORD_H","ROAD_RECORD_H","WIN_A","LOSE_A","RANKING_A","HOME_RECORD_A","ROAD_RECORD_A"
"2012-01-29","CHI","MIA",2011,"YES",32,78,0.41,3,8,0.38,30,40,0.75,12,36,48,19,5,5,13,20,97,35,81,0.43,3,11,0.27,20,28,0.71,12,35,47,15,11,5,15,28,93,15,5,0.75,"9-2","6-3",17,5,0.773,"9-1","8-4"
"2012-01-29","CLE","BOS",2011,"NO",36,69,0.52,5,11,0.45,10,14,0.71,5,28,33,21,6,3,16,16,87,34,79,0.43,3,13,0.23,17,20,0.85,11,26,37,12,11,4,13,17,88,9,10,0.474,"6-6","3-4",8,11,0.421,"3-4","5-7"
"2012-01-29","IND","ORL",2011,"NO",31,64,0.48,10,23,0.43,13,29,0.45,5,28,33,21,7,5,19,15,85,45,88,0.51,8,17,0.47,8,11,0.73,13,30,43,24,11,1,14,25,106,12,8,0.6,"6-4","6-4",13,6,0.684,"5-1","8-5"
"2012-01-29","LAC","DEN",2011,"NO",42,85,0.49,6,18,0.33,15,20,0.75,9,33,42,22,3,7,11,21,105,39,86,0.45,14,30,0.47,17,26,0.65,13,32,45,20,5,11,9,18,109,14,6,0.7,"7-3","7-3",11,6,0.647,"9-2","2-4"
"2012-01-29","LAL","MIN",2011,"NO",40,104,0.38,5,21,0.24,16,23,0.7,24,28,52,19,5,6,4,19,101,40,79,0.51,8,19,0.42,18,23,0.78,7,34,41,19,0,7,11,18,106,9,11,0.45,"5-7","4-4",12,9,0.571,"10-2","2-7"
"2012-01-29","SAS","DAL",2011,"YES",44,100,0.44,4,20,0.2,9,12,0.75,16,39,55,15,7,12,8,18,101,39,94,0.41,12,25,0.48,10,19,0.53,14,38,52,23,7,2,10,17,100,13,8,0.619,"9-3","4-5",12,9,0.571,"10-1","2-8"
"2012-01-29","TOR","BKN",2011,"NO",27,74,0.36,7,22,0.32,12,18,0.67,10,29,39,16,2,3,15,21,73,35,68,0.51,3,14,0.21,21,29,0.72,7,31,38,18,7,4,10,19,94,7,14,0.333,"2-6","5-8",7,14,0.333,"2-5","5-9"
"2012-01-30","CHI","WAS",2011,"NO",37,92,0.4,3,14,0.21,11,13,0.85,18,26,44,22,12,8,16,20,88,34,75,0.45,6,20,0.3,24,31,0.77,12,28,40,22,7,3,19,10,98,4,17,0.19,"3-9","1-8",18,5,0.783,"9-1","9-4"
"2012-01-30","DAL","PHX",2011,"NO",35,80,0.44,12,21,0.57,17,20,0.85,7,26,33,21,5,8,12,19,99,48,87,0.55,14,27,0.52,12,18,0.67,10,34,44,31,7,3,10,16,122,7,13,0.35,"4-6","3-7",14,8,0.636,"9-3","5-5"
"2012-01-30","DET","MIL",2011,"YES",36,70,0.51,10,17,0.59,21,26,0.81,7,34,41,21,10,5,15,19,103,32,83,0.39,1,9,0.11,17,20,0.85,17,25,42,22,9,3,16,20,82,9,11,0.45,"6-2","3-9",4,18,0.182,"3-8","1-10"
"2012-01-30","MIN","HOU",2011,"NO",40,85,0.47,7,19,0.37,21,30,0.7,11,23,34,24,9,5,11,23,108,43,74,0.58,6,17,0.35,28,31,0.9,7,33,40,18,6,3,18,21,120,12,9,0.571,"9-3","3-6",10,11,0.476,"5-7","5-4"
"2012-01-30","NOP","MIA",2011,"YES",43,78,0.55,6,15,0.4,17,21,0.81,11,28,39,23,6,3,15,17,109,40,75,0.53,4,13,0.31,11,19,0.58,4,21,25,20,9,1,13,19,95,16,5,0.762,"10-2","6-3",4,17,0.19,"2-10","2-7"
"2012-01-30","OKC","LAC",2011,"YES",45,80,0.56,13,25,0.52,9,15,0.6,6,27,33,28,10,6,12,17,112,38,78,0.49,9,22,0.41,15,23,0.65,10,26,36,15,8,8,17,17,100,12,6,0.667,"10-2","2-4",16,4,0.8,"8-1","8-3"
"2012-01-30","ORL","PHI",2011,"YES",30,80,0.38,4,15,0.27,10,19,0.53,9,38,47,22,7,4,6,17,74,26,78,0.33,7,22,0.32,10,22,0.45,16,39,55,11,4,4,14,20,69,15,6,0.714,"11-2","4-4",12,9,0.571,"6-4","6-5"
"2012-01-30","POR","UTA",2011,"YES",32,84,0.38,3,12,0.25,26,38,0.68,18,33,51,15,9,7,11,17,93,37,80,0.46,5,20,0.25,10,13,0.77,5,32,37,19,6,10,13,24,89,12,7,0.632,"10-3","2-4",12,9,0.571,"9-1","3-8"
"2012-01-30","SAS","MEM",2011,"NO",27,73,0.37,3,9,0.33,16,20,0.8,8,29,37,10,9,3,17,18,73,32,80,0.4,10,24,0.42,9,15,0.6,14,32,46,23,9,4,17,18,83,10,10,0.5,"6-3","4-7",13,9,0.591,"10-1","3-8"
"2012-01-31","ATL","TOR",2011,"NO",27,73,0.37,4,20,0.2,19,23,0.83,9,29,38,21,7,1,18,16,77,41,80,0.51,7,18,0.39,11,13,0.85,9,31,40,21,8,6,15,16,100,7,15,0.318,"2-6","5-9",16,6,0.727,"8-1","8-5"
"2012-01-31","BKN","IND",2011,"YES",38,73,0.52,4,11,0.36,26,36,0.72,12,31,43,26,11,7,19,20,106,35,74,0.47,12,29,0.41,17,23,0.74,8,26,34,23,7,4,19,21,99,14,6,0.7,"6-1","8-5",7,15,0.318,"2-6","5-9"
"2012-01-31","BOS","CLE",2011,"NO",34,75,0.45,7,17,0.41,15,21,0.71,13,26,39,27,7,3,16,18,90,37,73,0.51,5,14,0.36,14,19,0.74,7,21,28,25,9,2,14,20,93,8,12,0.4,"3-5","5-7",10,10,0.5,"6-6","4-4"
"2012-01-31","CHA","LAL",2011,"YES",42,76,0.55,12,26,0.46,10,11,0.91,7,40,47,26,4,5,15,16,106,31,89,0.35,2,9,0.22,9,13,0.69,12,22,34,18,7,2,9,14,73,13,9,0.591,"11-2","2-7",3,19,0.136,"2-8","1-11"
"2012-01-31","DEN","MEM",2011,"YES",33,86,0.38,6,12,0.5,28,35,0.8,17,31,48,18,13,9,17,21,100,35,80,0.44,7,23,0.3,20,27,0.74,9,33,42,20,9,4,24,22,97,11,10,0.524,"7-3","4-7",14,7,0.667,"7-3","7-4"
"2012-01-31","DET","NYK",2011,"YES",42,70,0.6,9,18,0.5,20,25,0.8,4,26,30,25,12,6,12,20,113,32,71,0.45,3,9,0.33,19,25,0.76,10,25,35,13,6,1,20,22,86,8,13,0.381,"4-6","4-7",4,19,0.174,"3-8","1-11"
"2012-01-31","SAC","GSW",2011,"YES",37,91,0.41,8,24,0.33,11,13,0.85,9,29,38,26,8,8,8,20,93,35,82,0.43,6,16,0.38,14,19,0.74,12,41,53,21,6,5,18,14,90,7,12,0.368,"5-7","2-5",6,15,0.286,"4-4","2-11"
"2012-02-01","CHA","POR",2011,"YES",44,80,0.55,7,14,0.5,17,20,0.85,6,37,43,26,18,11,17,18,112,26,80,0.32,1,9,0.11,15,19,0.79,12,27,39,14,6,9,20,22,68,13,9,0.591,"10-1","3-8",3,20,0.13,"2-8","1-12"
"2012-02-01","CHI","PHI",2011,"YES",40,84,0.48,4,11,0.36,14,19,0.74,11,32,43,26,10,4,10,14,98,32,74,0.43,7,17,0.41,11,16,0.69,8,29,37,22,5,5,17,15,82,16,6,0.727,"12-2","4-4",18,6,0.75,"9-1","9-5"
"2012-02-01","DET","BKN",2011,"YES",38,79,0.48,8,23,0.35,15,25,0.6,19,25,44,22,5,3,11,14,99,40,82,0.49,5,18,0.28,11,14,0.79,11,20,31,18,3,2,9,21,96,8,15,0.348,"3-6","5-9",4,20,0.167,"3-8","1-12"
"2012-02-01","HOU","SAS",2011,"YES",35,76,0.46,7,18,0.39,22,31,0.71,8,30,38,15,10,2,11,15,99,36,79,0.46,9,22,0.41,10,13,0.77,12,32,44,18,8,2,20,22,91,14,9,0.609,"11-1","3-8",12,10,0.545,"9-3","3-7"
"2012-02-01","IND","MIN",2011,"NO",34,91,0.37,3,17,0.18,28,37,0.76,14,37,51,16,5,4,16,25,99,38,84,0.45,7,15,0.47,26,34,0.76,8,37,45,19,6,6,12,26,109,10,12,0.455,"5-8","5-4",15,6,0.714,"6-1","9-5"
"2012-02-01","LAC","UTA",2011,"NO",38,81,0.47,3,11,0.27,26,36,0.72,7,28,35,21,6,3,10,21,105,42,87,0.48,5,22,0.23,18,23,0.78,12,38,50,18,8,4,12,25,107,12,8,0.6,"10-4","2-4",13,6,0.684,"10-2","3-4"
"2012-02-01","MIA","MIL",2011,"YES",39,88,0.44,10,23,0.43,17,25,0.68,13,27,40,30,9,5,12,17,105,34,73,0.47,9,20,0.45,20,24,0.83,8,34,42,24,8,3,17,22,97,10,11,0.476,"7-2","3-9",16,6,0.727,"10-2","6-4"
"2012-02-01","OKC","DAL",2011,"NO",30,84,0.36,4,19,0.21,22,25,0.88,10,34,44,16,8,10,14,18,86,33,81,0.41,5,20,0.25,24,33,0.73,15,40,55,17,11,13,14,20,95,14,9,0.609,"9-4","5-5",17,4,0.81,"8-1","9-3"
"2012-02-01","PHX","NOP",2011,"NO",40,77,0.52,9,16,0.56,14,17,0.82,8,25,33,32,4,4,17,29,103,41,78,0.53,6,15,0.4,32,39,0.82,7,28,35,22,9,6,8,16,120,4,18,0.182,"2-11","2-7",8,13,0.381,"4-6","4-7"
"2012-02-01","TOR","BOS",2011,"YES",39,75,0.52,12,24,0.5,10,12,0.83,6,40,46,30,4,6,10,20,100,25,73,0.34,6,14,0.43,8,18,0.44,10,29,39,16,4,4,15,19,64,11,10,0.524,"7-6","4-4",7,16,0.304,"2-6","5-10"
"2012-02-01","WAS","ORL",2011,"YES",33,73,0.45,13,30,0.43,30,39,0.77,10,27,37,18,8,1,15,10,109,42,92,0.46,12,23,0.52,7,9,0.78,15,30,45,26,8,5,16,28,103,13,9,0.591,"7-4","6-5",4,18,0.182,"3-9","1-9"
"2012-02-02","CHI","NYK",2011,"NO",44,90,0.49,4,16,0.25,10,14,0.71,13,24,37,20,7,2,14,23,102,39,74,0.53,6,12,0.5,21,29,0.72,9,28,37,22,10,9,14,15,105,8,14,0.364,"4-7","4-7",19,6,0.76,"9-1","10-5"
"2012-02-02","DEN","LAC",2011,"NO",39,85,0.46,8,27,0.3,5,12,0.42,8,20,28,24,8,7,10,21,91,39,73,0.53,12,21,0.57,22,25,0.88,10,31,41,28,4,5,15,16,112,13,7,0.65,"10-3","3-4",15,7,0.682,"7-3","8-4"
"2012-02-02","MEM","ATL",2011,"NO",33,75,0.44,5,15,0.33,6,9,0.67,6,30,36,23,6,5,14,17,77,41,85,0.48,2,7,0.29,12,19,0.63,15,34,49,22,13,4,12,10,96,16,7,0.696,"8-2","8-5",12,10,0.545,"7-3","5-7"
"2012-02-02","NOP","SAS",2011,"YES",34,74,0.46,4,19,0.21,21,27,0.78,10,30,40,16,4,3,9,15,93,33,74,0.45,3,8,0.38,12,16,0.75,7,31,38,17,5,5,13,22,81,15,9,0.625,"12-1","3-8",4,19,0.174,"2-11","2-8"
"2012-02-02","POR","SAC",2011,"YES",34,76,0.45,5,17,0.29,22,29,0.76,10,32,42,16,7,4,15,17,95,40,88,0.45,4,18,0.22,8,16,0.5,13,29,42,23,12,6,13,22,92,7,15,0.318,"5-4","2-11",13,10,0.565,"10-1","3-9"
"2012-02-02","UTA","GSW",2011,"YES",45,96,0.47,8,24,0.33,21,25,0.84,22,25,47,23,10,6,8,22,119,36,79,0.46,3,12,0.25,26,34,0.76,15,28,43,24,6,4,14,19,101,8,12,0.4,"6-7","2-5",12,9,0.571,"10-4","2-5"
"2012-02-03","CLE","ORL",2011,"YES",34,80,0.42,9,26,0.35,25,36,0.69,10,35,45,19,6,10,5,20,102,33,90,0.37,7,18,0.39,21,27,0.78,18,39,57,17,5,3,11,23,94,14,9,0.609,"8-4","6-5",8,13,0.381,"3-5","5-8"
"2012-02-03","IND","DAL",2011,"NO",35,83,0.42,6,16,0.38,11,13,0.85,13,29,42,20,8,10,16,14,87,37,87,0.43,12,25,0.48,12,16,0.75,15,33,48,25,14,5,14,17,98,14,10,0.583,"9-5","5-5",16,6,0.727,"6-1","10-5"
"2012-02-03","LAL","DEN",2011,"NO",33,75,0.44,5,23,0.22,18,23,0.78,5,35,40,20,7,3,12,18,89,37,78,0.47,4,13,0.31,15,25,0.6,8,39,47,19,8,6,11,17,93,15,8,0.652,"7-4","8-4",14,9,0.609,"11-2","3-7"
"2012-02-03","MEM","OKC",2011,"YES",34,71,0.48,7,17,0.41,26,33,0.79,10,25,35,14,8,12,17,16,101,37,87,0.43,4,13,0.31,16,20,0.8,15,24,39,19,10,7,17,24,94,18,4,0.818,"9-1","9-3",12,11,0.522,"7-3","5-8"
"2012-02-03","MIA","PHI",2011,"NO",32,81,0.4,5,12,0.42,10,14,0.71,8,30,38,18,6,5,6,17,79,40,77,0.52,8,13,0.62,11,20,0.55,5,42,47,19,3,4,8,12,99,16,7,0.696,"12-3","4-4",17,6,0.739,"10-2","7-4"
"2012-02-03","MIL","DET",2011,"YES",34,81,0.42,4,14,0.29,16,19,0.84,11,36,47,19,7,6,15,19,88,26,74,0.35,3,17,0.18,25,33,0.76,11,30,41,10,7,4,15,22,80,5,20,0.2,"4-8","1-12",10,12,0.455,"7-2","3-10"
"2012-02-03","MIN","BKN",2011,"NO",38,86,0.44,10,21,0.48,19,24,0.79,15,26,41,29,9,7,17,27,105,36,82,0.44,7,16,0.44,29,32,0.91,16,31,47,24,9,3,16,18,108,8,16,0.333,"3-7","5-9",11,12,0.478,"5-8","6-4"
"2012-02-03","NYK","BOS",2011,"YES",31,76,0.41,10,20,0.5,19,25,0.76,15,25,40,21,4,6,17,25,91,34,80,0.42,3,15,0.2,18,21,0.86,13,24,37,19,12,7,13,23,89,12,10,0.545,"8-6","4-4",8,15,0.348,"4-7","4-8"
"2012-02-03","PHX","HOU",2011,"YES",39,89,0.44,4,15,0.27,17,17,1,14,35,49,17,8,9,16,17,99,34,83,0.41,4,19,0.21,9,14,0.64,9,30,39,20,11,6,16,15,81,13,10,0.565,"10-3","3-7",8,14,0.364,"4-6","4-8"
"2012-02-03","WAS","TOR",2011,"YES",42,93,0.45,3,13,0.23,19,28,0.68,23,38,61,28,5,10,11,18,106,33,87,0.38,5,19,0.26,18,25,0.72,11,26,37,13,5,13,9,23,89,8,16,0.333,"3-6","5-10",4,19,0.174,"3-9","1-10"
"2012-02-04","BKN","NYK",2011,"YES",37,83,0.45,2,14,0.14,23,26,0.88,15,33,48,20,5,5,14,21,99,30,72,0.42,10,26,0.38,22,26,0.85,9,30,39,18,8,5,13,26,92,9,15,0.375,"5-7","4-8",8,17,0.32,"3-7","5-10"
"2012-02-04","CHA","PHX",2011,"YES",34,85,0.4,10,22,0.45,17,24,0.71,13,34,47,21,5,5,7,14,95,33,75,0.44,9,19,0.47,14,19,0.74,11,37,48,15,4,5,14,23,89,9,14,0.391,"5-6","4-8",3,21,0.125,"2-8","1-13"
"2012-02-04","CHI","MIL",2011,"NO",37,93,0.4,1,12,0.08,15,19,0.79,13,26,39,15,6,5,8,8,90,48,90,0.53,14,30,0.47,3,4,0.75,11,42,53,31,6,4,13,20,113,10,13,0.435,"7-3","3-10",20,6,0.769,"9-1","11-5"
"2012-02-04","DAL","CLE",2011,"YES",37,93,0.4,6,23,0.26,11,15,0.73,17,29,46,27,12,3,9,18,91,32,67,0.48,6,13,0.46,18,27,0.67,4,35,39,22,6,8,21,16,88,9,13,0.409,"4-5","5-8",14,11,0.56,"9-5","5-6"
"2012-02-04","DEN","POR",2011,"YES",46,86,0.53,15,33,0.45,10,12,0.83,10,31,41,30,11,5,14,20,117,35,79,0.44,5,22,0.23,22,24,0.92,12,30,42,17,8,3,17,17,97,14,10,0.583,"11-1","3-9",15,9,0.625,"7-4","8-5"
"2012-02-04","GSW","SAC",2011,"YES",43,98,0.44,10,22,0.45,18,21,0.86,20,35,55,21,10,4,18,13,114,39,90,0.43,16,29,0.55,12,13,0.92,10,26,36,25,10,9,16,21,106,8,15,0.348,"6-4","2-11",8,13,0.381,"6-7","2-6"
"2012-02-04","HOU","MIN",2011,"YES",37,82,0.45,6,20,0.3,20,23,0.87,14,34,48,21,7,2,16,15,100,39,91,0.43,2,10,0.2,11,14,0.79,10,27,37,24,8,8,10,20,91,12,12,0.5,"6-8","6-4",13,11,0.542,"10-3","3-8"
"2012-02-04","LAC","WAS",2011,"NO",30,80,0.38,7,18,0.39,14,23,0.61,13,19,32,17,9,6,13,18,81,45,83,0.54,11,23,0.48,6,17,0.35,17,36,53,32,8,6,23,21,107,4,20,0.167,"3-10","1-10",14,7,0.667,"10-3","4-4"
"2012-02-04","LAL","UTA",2011,"YES",39,87,0.45,4,12,0.33,14,20,0.7,18,32,50,25,6,6,10,23,96,29,75,0.39,4,14,0.29,25,30,0.83,16,26,42,12,3,4,13,17,87,13,9,0.591,"11-4","2-5",14,10,0.583,"11-2","3-8"
"2012-02-04","NOP","DET",2011,"YES",35,78,0.45,2,10,0.2,17,23,0.74,15,27,42,19,7,2,13,14,89,34,72,0.47,4,12,0.33,15,18,0.83,11,27,38,19,6,4,15,19,87,6,20,0.231,"5-8","1-12",4,20,0.167,"2-11","2-9"
"2012-02-04","OKC","SAS",2011,"YES",37,88,0.42,12,23,0.52,21,25,0.84,11,34,45,21,4,7,10,22,107,36,77,0.47,7,21,0.33,17,28,0.61,7,36,43,18,6,12,13,25,96,16,9,0.64,"13-1","3-8",18,5,0.783,"9-1","9-4"
"2012-02-04","ORL","IND",2011,"NO",29,85,0.34,4,22,0.18,19,21,0.9,15,30,45,12,11,9,14,23,81,29,72,0.4,9,25,0.36,18,23,0.78,8,35,43,21,7,7,24,17,85,16,7,0.696,"6-2","10-5",15,9,0.625,"8-4","7-5"
"2012-02-04","PHI","ATL",2011,"NO",32,74,0.43,5,15,0.33,18,27,0.67,13,34,47,20,2,7,15,11,87,44,88,0.5,4,9,0.44,6,9,0.67,9,28,37,25,9,2,7,25,98,16,8,0.667,"8-3","8-5",17,7,0.708,"12-3","5-4"
"2012-02-05","MEM","BOS",2011,"YES",36,73,0.49,7,20,0.35,19,21,0.9,7,38,45,28,9,5,18,15,98,32,87,0.37,3,14,0.21,13,16,0.81,15,23,38,13,5,5,13,17,80,13,10,0.565,"9-6","4-4",12,12,0.5,"7-3","5-9"
"2012-02-05","TOR","MIA",2011,"YES",31,69,0.45,4,12,0.33,29,34,0.85,4,32,36,15,8,2,14,19,95,34,79,0.43,6,22,0.27,15,21,0.71,10,28,38,17,6,3,16,25,89,18,6,0.75,"11-2","7-4",8,17,0.32,"3-6","5-11"
"2012-02-06","CHI","BKN",2011,"NO",32,79,0.41,3,17,0.18,20,26,0.77,14,23,37,19,6,1,11,20,87,40,72,0.56,9,15,0.6,19,23,0.83,9,30,39,29,9,2,13,24,108,8,18,0.308,"3-8","5-10",21,6,0.778,"9-1","12-5"
"2012-02-06","HOU","DEN",2011,"NO",34,78,0.44,3,22,0.14,19,33,0.58,11,36,47,14,4,8,20,25,90,35,81,0.43,10,19,0.53,19,24,0.79,6,34,40,21,9,5,16,28,99,15,10,0.6,"7-5","8-5",14,11,0.56,"10-3","4-8"
"2012-02-06","LAC","ORL",2011,"NO",40,86,0.47,11,30,0.37,11,16,0.69,10,27,37,27,6,2,13,27,102,36,82,0.44,13,31,0.42,22,25,0.88,10,36,46,21,11,1,12,20,107,15,10,0.6,"8-5","7-5",15,7,0.682,"10-3","5-4"
"2012-02-06","LAL","PHI",2011,"YES",38,81,0.47,8,17,0.47,11,17,0.65,8,22,30,27,7,2,4,13,95,34,81,0.42,7,24,0.29,15,20,0.75,21,34,55,23,4,4,16,17,90,18,7,0.72,"13-3","5-4",14,11,0.56,"11-2","3-9"
"2012-02-06","OKC","POR",2011,"NO",41,97,0.42,5,20,0.25,20,26,0.77,15,24,39,23,8,3,12,17,107,43,95,0.45,6,22,0.27,19,22,0.86,18,41,59,17,7,8,19,27,111,14,11,0.56,"11-2","3-9",19,5,0.792,"9-1","10-4"
"2012-02-06","PHX","ATL",2011,"NO",33,84,0.39,6,24,0.25,18,21,0.86,11,24,35,19,7,2,7,14,90,41,79,0.52,11,24,0.46,6,7,0.86,10,35,45,24,2,8,15,16,99,16,9,0.64,"8-4","8-5",10,14,0.417,"5-6","5-8"
"2012-02-06","SAC","NOP",2011,"NO",34,81,0.42,3,9,0.33,21,26,0.81,15,33,48,21,6,6,11,19,92,37,78,0.47,8,24,0.33,18,25,0.72,11,30,41,17,5,5,9,21,100,4,21,0.16,"2-12","2-9",9,15,0.375,"6-4","3-11"
"2012-02-06","SAS","MEM",2011,"NO",31,83,0.37,4,13,0.31,18,21,0.86,8,32,40,15,12,4,12,17,84,34,73,0.47,7,16,0.44,14,21,0.67,9,37,46,15,7,9,18,19,89,12,13,0.48,"7-4","5-9",17,9,0.654,"13-1","4-8"
"2012-02-06","TOR","WAS",2011,"YES",39,80,0.49,3,9,0.33,30,41,0.73,14,27,41,14,9,8,16,29,111,34,85,0.4,13,26,0.5,27,34,0.79,17,25,42,20,8,2,18,33,108,5,20,0.2,"4-10","1-10",8,18,0.308,"3-6","5-12"
"2012-02-06","UTA","NYK",2011,"YES",35,73,0.48,9,28,0.32,20,31,0.65,7,31,38,19,10,5,17,26,99,33,76,0.43,2,11,0.18,20,26,0.77,10,26,36,17,7,2,20,31,88,10,15,0.4,"6-7","4-8",13,10,0.565,"11-4","2-6"
"2012-02-07","CHA","BOS",2011,"YES",41,81,0.51,4,23,0.17,8,8,1,7,30,37,31,4,3,11,15,94,32,71,0.45,4,16,0.25,16,20,0.8,4,28,32,19,2,1,10,11,84,14,10,0.583,"10-6","4-4",3,22,0.12,"2-8","1-14"
"2012-02-07","CLE","MIA",2011,"YES",39,84,0.46,6,17,0.35,23,26,0.88,13,34,47,19,7,2,16,22,107,32,82,0.39,7,19,0.37,20,30,0.67,15,28,43,17,10,2,17,22,91,19,6,0.76,"12-2","7-4",9,14,0.391,"4-5","5-9"
"2012-02-07","OKC","GSW",2011,"NO",44,80,0.55,9,21,0.43,19,23,0.83,7,29,36,28,9,4,15,22,116,44,84,0.52,11,26,0.42,20,21,0.95,8,25,33,24,9,3,15,25,119,8,14,0.364,"6-8","2-6",20,5,0.8,"9-1","11-4"
"2012-02-07","PHX","MIL",2011,"NO",39,81,0.48,9,20,0.45,18,20,0.9,10,29,39,25,5,6,13,13,105,45,94,0.48,9,25,0.36,8,8,1,16,29,45,28,6,4,12,16,107,10,14,0.417,"7-4","3-10",11,14,0.44,"5-6","6-8"
"2012-02-07","SAC","MIN",2011,"YES",32,79,0.41,4,14,0.29,18,28,0.64,12,37,49,21,11,6,16,20,86,31,82,0.38,8,23,0.35,14,21,0.67,11,37,48,20,10,4,15,26,84,13,12,0.52,"7-8","6-4",9,16,0.36,"6-4","3-12"
"2012-02-07","UTA","IND",2011,"YES",41,87,0.47,4,14,0.29,18,22,0.82,5,32,37,18,5,6,8,20,104,37,78,0.47,4,10,0.4,21,23,0.91,7,36,43,23,5,9,16,20,99,17,7,0.708,"7-2","10-5",13,11,0.542,"11-4","2-7"
"2012-02-08","CHI","NOP",2011,"NO",28,75,0.37,1,3,0.33,10,17,0.59,10,29,39,19,3,4,18,12,67,39,85,0.46,4,16,0.25,8,12,0.67,12,37,49,29,11,1,12,13,90,4,22,0.154,"2-13","2-9",22,6,0.786,"9-1","13-5"
"2012-02-08","DAL","DEN",2011,"NO",33,72,0.46,9,26,0.35,20,27,0.74,8,30,38,25,8,6,17,17,95,44,90,0.49,9,28,0.32,8,9,0.89,11,35,46,30,9,6,12,22,105,15,11,0.577,"7-6","8-5",15,11,0.577,"9-5","6-6"
"2012-02-08","DET","BKN",2011,"NO",33,78,0.42,10,27,0.37,16,20,0.8,13,23,36,19,7,6,12,19,92,39,73,0.53,2,9,0.22,19,29,0.66,12,29,41,29,10,6,12,21,99,8,19,0.296,"3-9","5-10",7,20,0.259,"5-8","2-12"
"2012-02-08","HOU","POR",2011,"NO",35,74,0.47,7,18,0.39,19,22,0.86,6,23,29,22,11,5,19,22,96,41,78,0.53,10,23,0.43,11,19,0.58,9,30,39,26,10,6,22,22,103,14,12,0.538,"11-3","3-9",15,11,0.577,"10-3","5-8"
"2012-02-08","IND","ATL",2011,"YES",35,76,0.46,9,21,0.43,18,24,0.75,13,32,45,24,9,5,15,20,97,33,75,0.44,5,14,0.36,16,23,0.7,7,26,33,18,8,3,12,17,87,17,9,0.654,"9-4","8-5",17,8,0.68,"7-2","10-6"
"2012-02-08","LAC","CLE",2011,"YES",36,71,0.51,7,18,0.39,20,26,0.77,10,26,36,24,4,8,15,23,99,32,78,0.41,3,15,0.2,25,29,0.86,15,23,38,20,8,5,13,26,92,10,14,0.417,"5-5","5-9",15,8,0.652,"10-3","5-5"
"2012-02-08","MIA","ORL",2011,"YES",35,83,0.42,17,42,0.4,15,21,0.71,17,31,48,24,8,2,14,17,102,36,76,0.47,5,15,0.33,12,17,0.71,9,29,38,20,10,6,12,17,89,16,10,0.615,"9-5","7-5",19,7,0.731,"12-2","7-5"
"2012-02-08","MIL","TOR",2011,"NO",37,90,0.41,9,24,0.38,16,17,0.94,12,29,41,27,9,5,14,24,99,33,72,0.46,12,25,0.48,27,37,0.73,12,35,47,20,11,11,19,15,105,8,19,0.296,"3-7","5-12",11,14,0.44,"7-4","4-10"
"2012-02-08","MIN","MEM",2011,"YES",35,94,0.37,4,11,0.36,11,15,0.73,21,38,59,18,10,4,16,19,85,31,79,0.39,4,19,0.21,14,19,0.74,10,37,47,16,10,5,15,15,80,13,13,0.5,"8-4","5-9",13,13,0.5,"7-8","6-5"
"2012-02-08","NYK","WAS",2011,"NO",38,83,0.46,2,17,0.12,15,19,0.79,11,31,42,12,6,5,12,28,93,37,81,0.46,7,28,0.25,26,33,0.79,11,31,42,18,8,4,8,16,107,5,21,0.192,"4-11","1-10",11,15,0.423,"6-7","5-8"
"2012-02-08","SAS","PHI",2011,"NO",38,93,0.41,7,14,0.5,7,11,0.64,18,37,55,23,4,7,10,20,90,37,84,0.44,5,15,0.33,21,26,0.81,11,37,48,23,6,5,6,14,100,18,8,0.692,"13-4","5-4",18,9,0.667,"13-1","5-8"
"2012-02-09","GSW","DEN",2011,"NO",37,85,0.44,9,24,0.38,18,27,0.67,8,31,39,28,7,1,13,20,101,41,79,0.52,13,25,0.52,14,22,0.64,6,35,41,22,8,14,17,23,109,15,12,0.556,"7-7","8-5",9,14,0.391,"6-8","3-6"
"2012-02-09","HOU","PHX",2011,"NO",35,74,0.47,9,27,0.33,10,16,0.62,5,26,31,25,6,3,13,13,89,42,86,0.49,8,16,0.5,4,6,0.67,12,32,44,26,7,2,11,12,96,11,15,0.423,"5-7","6-8",16,11,0.593,"10-3","6-8"
"2012-02-09","LAL","BOS",2011,"NO",38,97,0.39,6,19,0.32,5,5,1,12,33,45,22,7,5,9,21,87,36,91,0.4,1,15,0.07,15,20,0.75,15,40,55,13,6,7,11,12,88,14,11,0.56,"10-7","4-4",15,11,0.577,"11-2","4-9"
"2012-02-09","OKC","SAC",2011,"YES",40,99,0.4,7,20,0.35,19,26,0.73,17,29,46,21,13,4,12,19,106,37,77,0.48,7,18,0.39,20,26,0.77,12,28,40,13,6,17,23,24,101,10,16,0.385,"7-4","3-12",20,6,0.769,"9-1","11-5"
